Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Bosnia and Herzegovina,Household Care,3402,Average Revenue per User by Segment,"Polishes, Room Scents & Insecticides",USD (US$),Statista,3.945,3.606,3.288,3.138,3.284,4.237,8.577,13.39,16.35,17.1,18.28
Bosnia and Herzegovina,Household Care,3402,Average Revenue per User by Segment,Toilet Paper,USD (US$),Statista,5.218,6.088,7.087,8.782,11.1,11.57,15.54,19.53,24.72,25.52,27.04
Bosnia and Herzegovina,Household Care,3402,Revenue,Total,million USD (US$),Statista,1.402,1.535,1.674,1.965,2.495,3.365,6.431,9.916,12.74,14.15,15.94
Bosnia and Herzegovina,Household Care,3402,Revenue,Dishwashing Detergents,million USD (US$),Statista,0.141,0.146,0.149,0.166,0.204,0.302,0.637,1.017,1.293,1.441,1.626
Bosnia and Herzegovina,Household Care,3402,Revenue,Household Cleaners,million USD (US$),Statista,0.221,0.231,0.238,0.271,0.345,0.515,1.07,1.692,2.153,2.401,2.71
Bosnia and Herzegovina,Household Care,3402,Revenue,Household Paper,million USD (US$),Statista,0.043,0.05,0.06,0.082,0.132,0.198,0.321,0.404,0.453,0.513,0.572
Bosnia and Herzegovina,Household Care,3402,Revenue,Laundry Care,million USD (US$),Statista,0.574,0.596,0.609,0.649,0.752,1.07,2.326,3.833,4.94,5.493,6.199
Bosnia and Herzegovina,Household Care,3402,Revenue,Other Household Care,million USD (US$),Statista,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,Household Care,3402,Revenue,Paper Tissues,million USD (US$),Statista,0.01,0.011,0.013,0.017,0.026,0.038,0.06,0.075,0.084,0.094,0.105
Bosnia and Herzegovina,Household Care,3402,Revenue,"Polishes, Room Scents & Insecticides",million USD (US$),Statista,0.163,0.169,0.172,0.183,0.21,0.296,0.648,1.072,1.382,1.536,1.734
Bosnia and Herzegovina,Household Care,3402,Revenue,Toilet Paper,million USD (US$),Statista,0.251,0.332,0.433,0.597,0.826,0.945,1.369,1.824,2.437,2.674,2.993
Bosnia and Herzegovina,Household Care,3402,Revenue Change,Total,percent,Statista,,9.486,9.055,17.384,26.972,34.87,91.114,54.191,28.479,11.068,12.65
Bosnia and Herzegovina,Household Care,3402,Revenue Change,Dishwashing Detergents,percent,Statista,,3.685,2.051,11.052,23.341,47.873,110.747,59.579,27.139,11.446,12.838
Bosnia and Herzegovina,Household Care,3402,Revenue Change,Household Cleaners,percent,Statista,,4.622,3.075,13.95,27.102,49.405,107.767,58.131,27.246,11.519,12.87
Bosnia and Herzegovina,Household Care,3402,Revenue Change,Household Paper,percent,Statista,,16.916,18.938,37.869,61.129,49.849,61.744,26.021,12.018,13.223,11.562
Bosnia and Herzegovina,Household Care,3402,Revenue Change,Laundry Care,percent,Statista,,3.708,2.182,6.571,15.893,42.325,117.383,64.789,28.881,11.194,12.853
Bosnia and Herzegovina,Household Care,3402,Revenue Change,Other Household Care,percent,Statista,,�,�,�,�,�,�,�,�,�,�
Bosnia and Herzegovina,Household Care,3402,Revenue Change,Paper Tissues,percent,Statista,,12.305,16.816,30.781,52.693,45.245,57.788,24.795,12.093,12.786,11.241
Bosnia and Herzegovina,Household Care,3402,Revenue Change,"Polishes, Room Scents & Insecticides",percent,Statista,,3.752,2.134,6.094,14.661,41.46,118.516,65.458,28.918,11.143,12.891
Bosnia and Herzegovina,Household Care,3402,Revenue Change,Toilet Paper,percent,Statista,,32.403,30.464,37.725,38.449,14.339,44.883,33.236,33.607,9.725,11.93
Bosnia and Herzegovina,Household Care,3402,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Bosnia and Herzegovina,Household Care,3402,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Bosnia and Herzegovina,Household Care,3402,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Bosnia and Herzegovina,Household Care,3402,Online & Offline Split,Offline,percent,Statista,98.8,98.777,98.772,98.741,98.554,97.735,95.683,93.116,91.323,,
Bosnia and Herzegovina,Household Care,3402,Online & Offline Split,Online,percent,Statista,1.2,1.223,1.228,1.259,1.446,2.265,4.317,6.884,8.677,,
Bosnia and Herzegovina,Household Care,3402,Mobile/Desktop Split,Desktop,percent,Statista,69.091,60.234,54.29,52.588,51.473,50.996,50.775,50.762,50.694,,
