Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Gabon,Household Care,3402,Average Revenue per User by Segment,Dishwashing Detergents,USD (US$),Statista,10.65,14.52,16.24,22.09,29.16,28.51,34.01,37.74,42.57,43.89,45.6
Gabon,Household Care,3402,Average Revenue per User by Segment,Household Cleaners,USD (US$),Statista,14.33,19.65,22.1,31.12,41.76,40.92,48.89,54.34,61.37,63.33,65.84
Gabon,Household Care,3402,Average Revenue per User by Segment,Household Paper,USD (US$),Statista,271.9,283,257.3,251.7,261.8,273.4,319.6,323.7,315.7,322,325.4
Gabon,Household Care,3402,Average Revenue per User by Segment,Laundry Care,USD (US$),Statista,39.54,53.95,60.43,76.44,95.45,94.34,113.7,127.4,145,149.2,155
Gabon,Household Care,3402,Average Revenue per User by Segment,Other Household Care,USD (US$),Statista,124.4,170,190.7,249.4,319.2,314.4,377.7,422,479,493.2,512.6
Gabon,Household Care,3402,Average Revenue per User by Segment,Paper Tissues,USD (US$),Statista,1.836,2.166,2.539,3.492,5.296,7.308,9.293,9.644,9.496,10.08,10.46
Gabon,Household Care,3402,Average Revenue per User by Segment,"Polishes, Room Scents & Insecticides",USD (US$),Statista,13.83,19,21.41,26.91,33.49,33.2,40.11,45.08,51.47,52.94,55.02
Gabon,Household Care,3402,Average Revenue per User by Segment,Toilet Paper,USD (US$),Statista,6.048,8.393,9.668,13.57,18.51,19.5,25.15,30.3,37.05,38.13,40.02
Gabon,Household Care,3402,Revenue,Total,million USD (US$),Statista,3.332,4.048,4.928,6.523,9.069,10.51,13.63,16.51,19.92,21.9,24.2
Gabon,Household Care,3402,Revenue,Dishwashing Detergents,million USD (US$),Statista,0.121,0.166,0.22,0.335,0.51,0.574,0.743,0.916,1.138,1.255,1.395
Gabon,Household Care,3402,Revenue,Household Cleaners,million USD (US$),Statista,0.174,0.241,0.321,0.506,0.782,0.883,1.144,1.413,1.758,1.941,2.158
Gabon,Household Care,3402,Revenue,Household Paper,million USD (US$),Statista,1.688,1.776,1.91,2.091,2.507,3.015,3.822,4.302,4.621,5.044,5.451
Gabon,Household Care,3402,Revenue,Laundry Care,million USD (US$),Statista,0.427,0.589,0.78,1.105,1.589,1.809,2.364,2.944,3.692,4.064,4.516
Gabon,Household Care,3402,Revenue,Other Household Care,million USD (US$),Statista,0.738,1.021,1.354,1.982,2.923,3.316,4.32,5.363,6.707,7.39,8.214
Gabon,Household Care,3402,Revenue,Paper Tissues,million USD (US$),Statista,0.016,0.019,0.026,0.04,0.071,0.112,0.155,0.178,0.193,0.22,0.244
Gabon,Household Care,3402,Revenue,"Polishes, Room Scents & Insecticides",million USD (US$),Statista,0.112,0.156,0.207,0.292,0.418,0.477,0.626,0.781,0.983,1.082,1.202
Gabon,Household Care,3402,Revenue,Toilet Paper,million USD (US$),Statista,0.057,0.08,0.109,0.172,0.27,0.327,0.458,0.613,0.825,0.909,1.02
Gabon,Household Care,3402,Revenue Change,Total,percent,Statista,,21.489,21.739,32.366,39.031,15.889,29.686,21.13,20.654,9.94,10.502
Gabon,Household Care,3402,Revenue Change,Dishwashing Detergents,percent,Statista,,37.748,32.272,52.294,52.088,12.593,29.355,23.354,24.249,10.281,11.155
Gabon,Household Care,3402,Revenue Change,Household Cleaners,percent,Statista,,38.678,32.988,57.65,54.616,12.861,29.588,23.514,24.416,10.41,11.18
Gabon,Household Care,3402,Revenue Change,Household Paper,percent,Statista,,5.213,7.545,9.476,19.895,20.263,26.766,12.559,7.415,9.154,8.069
Gabon,Household Care,3402,Revenue Change,Laundry Care,percent,Statista,,37.98,32.484,41.63,43.801,13.845,30.68,24.535,25.408,10.076,11.122
Gabon,Household Care,3402,Revenue Change,Other Household Care,percent,Statista,,38.272,32.615,46.381,47.477,13.445,30.277,24.144,25.061,10.183,11.15
Gabon,Household Care,3402,Revenue Change,Paper Tissues,percent,Statista,,19.306,38.657,53.966,74.734,58.917,37.913,15.33,8.469,13.599,10.97
Gabon,Household Care,3402,Revenue Change,"Polishes, Room Scents & Insecticides",percent,Statista,,39.053,33.226,40.714,43.366,14.18,31.016,24.904,25.761,10.105,11.091
Gabon,Household Care,3402,Revenue Change,Toilet Paper,percent,Statista,,40.336,36.228,57.143,57.11,21.328,39.927,33.865,34.699,10.13,12.224
