Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Ecuador,Health Care,3003,Top Company Revenues (Worldwide & Consolidated),"Walmart, Inc.",billion USD (US$),Statista Company DB,500.3,514.4,524,559.2,572.8,,,,,,
Ecuador,Health Care,3003,Average Revenue per User by Segment,Total,USD (US$),Statista,4.564,4.316,4.255,4.674,6.309,8.434,11.85,13.96,14.82,15.61,16.38
Ecuador,Health Care,3003,Average Revenue per User by Segment,Analgesics,USD (US$),Statista,5.102,4.663,4.523,4.784,6.238,8.11,11.2,13.04,13.74,14.43,15.1
Ecuador,Health Care,3003,Average Revenue per User by Segment,Cold & Cough Remedies,USD (US$),Statista,2.275,2.072,2.005,2.11,2.73,3.528,4.858,5.651,5.955,6.251,6.54
Ecuador,Health Care,3003,Average Revenue per User by Segment,Digestives & Intestinal Remedies,USD (US$),Statista,0.223,0.525,0.637,0.929,1.641,2.599,3.968,4.838,5.15,5.498,5.822
Ecuador,Health Care,3003,Average Revenue per User by Segment,Hand Sanitizer,USD (US$),Statista,0.075,0.106,0.133,0.256,0.408,0.651,1.086,1.503,1.83,1.92,2.05
Ecuador,Health Care,3003,Average Revenue per User by Segment,Incontinence,USD (US$),Statista,0.363,0.314,0.282,0.253,0.244,0.234,0.246,0.241,0.234,0.231,0.229
Ecuador,Health Care,3003,Average Revenue per User by Segment,Other Health Care,USD (US$),Statista,5.882,5.57,5.497,6.054,8.197,10.98,15.45,18.22,19.35,20.38,21.39
Ecuador,Health Care,3003,Average Revenue per User by Segment,Skin Treatment,USD (US$),Statista,1.511,1.374,1.338,1.443,1.923,2.506,3.408,3.896,4.038,4.25,4.441
Ecuador,Health Care,3003,Average Revenue per User by Segment,Vitamins & Minerals,USD (US$),Statista,1.014,0.923,0.894,0.943,1.221,1.571,2.149,2.486,2.61,2.74,2.865
Ecuador,Health Care,3003,Revenue,Total,million USD (US$),Statista,3.353,3.828,4.438,5.657,8.72,13.12,20.21,25.56,28.98,32.64,36.36
Ecuador,Health Care,3003,Revenue,Analgesics,million USD (US$),Statista,0.75,0.827,0.944,1.158,1.724,2.523,3.821,4.776,5.371,6.036,6.706
Ecuador,Health Care,3003,Revenue,Cold & Cough Remedies,million USD (US$),Statista,0.668,0.735,0.837,1.022,1.51,2.195,3.314,4.138,4.657,5.23,5.808
Ecuador,Health Care,3003,Revenue,Digestives & Intestinal Remedies,million USD (US$),Statista,0.049,0.14,0.199,0.337,0.68,1.213,2.03,2.658,3.021,3.45,3.878
Ecuador,Health Care,3003,Revenue,Hand Sanitizer,million USD (US$),Statista,0.022,0.038,0.056,0.124,0.226,0.405,0.741,1.101,1.431,1.607,1.821
Ecuador,Health Care,3003,Revenue,Incontinence,million USD (US$),Statista,0.053,0.056,0.059,0.061,0.068,0.073,0.084,0.088,0.091,0.097,0.102
Ecuador,Health Care,3003,Revenue,Other Health Care,million USD (US$),Statista,0.994,1.136,1.319,1.685,2.606,3.929,6.061,7.672,8.701,9.802,10.92
Ecuador,Health Care,3003,Revenue,Skin Treatment,million USD (US$),Statista,0.444,0.487,0.558,0.699,1.063,1.559,2.325,2.853,3.158,3.556,3.944
Ecuador,Health Care,3003,Revenue,Vitamins & Minerals,million USD (US$),Statista,0.372,0.409,0.467,0.571,0.844,1.222,1.832,2.276,2.551,2.865,3.18
Ecuador,Health Care,3003,Revenue Change,Total,percent,Statista,,14.166,15.935,27.467,54.145,50.459,54.04,26.472,13.38,12.629,11.397
Ecuador,Health Care,3003,Revenue Change,Analgesics,percent,Statista,,10.367,14.072,22.721,48.877,46.346,51.447,24.993,12.458,12.381,11.1
Ecuador,Health Care,3003,Revenue Change,Cold & Cough Remedies,percent,Statista,,9.979,13.821,22.147,47.75,45.364,50.979,24.864,12.542,12.304,11.052
Ecuador,Health Care,3003,Revenue Change,Digestives & Intestinal Remedies,percent,Statista,,183.625,42.837,69.208,101.63,78.304,67.354,30.936,13.657,14.201,12.406
Ecuador,Health Care,3003,Revenue Change,Hand Sanitizer,percent,Statista,,70.484,47.424,123.343,81.935,79.566,82.893,48.603,29.973,12.299,13.317
Ecuador,Health Care,3003,Revenue Change,Incontinence,percent,Statista,,4.42,5.561,4.01,10.423,7.457,15.421,5.308,3.512,5.866,5.024
Ecuador,Health Care,3003,Revenue Change,Other Health Care,percent,Statista,,14.32,16.109,27.748,54.659,50.767,54.263,26.58,13.412,12.654,11.406
Ecuador,Health Care,3003,Revenue Change,Skin Treatment,percent,Statista,,9.775,14.567,25.161,52.096,46.66,49.134,22.71,10.691,12.603,10.911
Ecuador,Health Care,3003,Revenue Change,Vitamins & Minerals,percent,Statista,,9.852,14.003,22.358,47.81,44.838,49.918,24.236,12.083,12.309,10.995
Ecuador,Health Care,3003,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Ecuador,Health Care,3003,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Ecuador,Health Care,3003,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Ecuador,Health Care,3003,Online & Offline Split,Offline,percent,Statista,98.361,98.19,97.971,97.439,96.244,94.279,92.055,90.365,89.464,,
Ecuador,Health Care,3003,Online & Offline Split,Online,percent,Statista,1.639,1.81,2.029,2.561,3.756,5.721,7.945,9.635,10.536,,
Ecuador,Health Care,3003,Mobile/Desktop Split,Desktop,percent,Statista,68.813,65.18,62.272,59.467,56.975,54.726,52.562,50.695,48.92,,
Ecuador,Health Care,3003,Mobile/Desktop Split,Mobile,percent,Statista,31.187,34.82,37.728,40.533,43.025,45.274,47.438,49.305,51.08,,
Ecuador,Health Care,3003,Users by Segment,Total,million users,Statista,0.735,0.887,1.043,1.21,1.382,1.555,1.706,1.831,1.955,2.091,2.22
Ecuador,Health Care,3003,Users by Segment,Analgesics,million users,Statista,0.147,0.177,0.209,0.242,0.276,0.311,0.341,0.366,0.391,0.418,0.444
Ecuador,Health Care,3003,Users by Segment,Cold & Cough Remedies,million users,Statista,0.294,0.355,0.417,0.484,0.553,0.622,0.682,0.732,0.782,0.837,0.888
Ecuador,Health Care,3003,Users by Segment,Digestives & Intestinal Remedies,million users,Statista,0.22,0.266,0.313,0.363,0.415,0.467,0.512,0.549,0.586,0.627,0.666
Ecuador,Health Care,3003,Users by Segment,Hand Sanitizer,million users,Statista,0.294,0.355,0.417,0.484,0.553,0.622,0.682,0.732,0.782,0.837,0.888
Ecuador,Health Care,3003,Users by Segment,Incontinence,million users,Statista,0.147,0.177,0.209,0.242,0.276,0.311,0.341,0.366,0.391,0.418,0.444
Ecuador,Health Care,3003,Users by Segment,Other Health Care,million users,Statista,0.169,0.204,0.24,0.278,0.318,0.358,0.392,0.421,0.45,0.481,0.511
Ecuador,Health Care,3003,Users by Segment,Skin Treatment,million users,Statista,0.294,0.355,0.417,0.484,0.553,0.622,0.682,0.732,0.782,0.837,0.888
Ecuador,Health Care,3003,Users by Segment,Vitamins & Minerals,million users,Statista,0.367,0.443,0.522,0.605,0.691,0.778,0.853,0.915,0.977,1.046,1.11
Ecuador,Health Care,3003,Penetration Rate by Segment,Analgesics,percent,Statista,0.875,1.038,1.201,1.372,1.545,1.717,1.862,1.976,2.086,2.207,2.316
Ecuador,Health Care,3003,Penetration Rate by Segment,Cold & Cough Remedies,percent,Statista,1.751,2.077,2.401,2.744,3.091,3.435,3.723,3.952,4.173,4.414,4.632
Ecuador,Health Care,3003,Penetration Rate by Segment,Digestives & Intestinal Remedies,percent,Statista,1.313,1.557,1.801,2.058,2.318,2.576,2.792,2.964,3.13,3.31,3.474
Ecuador,Health Care,3003,Penetration Rate by Segment,Hand Sanitizer,percent,Statista,1.751,2.077,2.401,2.744,3.091,3.435,3.723,3.952,4.173,4.414,4.632
Ecuador,Health Care,3003,Penetration Rate by Segment,Health Care,percent,Statista,4.376,5.191,6.004,6.86,7.727,8.587,9.308,9.88,10.432,11.033,11.578
Ecuador,Health Care,3003,Penetration Rate by Segment,Incontinence,percent,Statista,0.875,1.038,1.201,1.372,1.545,1.717,1.862,1.976,2.086,2.207,2.316
Ecuador,Health Care,3003,Penetration Rate by Segment,Other Health Care,percent,Statista,1.007,1.194,1.381,1.578,1.777,1.975,2.141,2.272,2.399,2.538,2.663
Ecuador,Health Care,3003,Penetration Rate by Segment,Skin Treatment,percent,Statista,1.751,2.077,2.401,2.744,3.091,3.435,3.723,3.952,4.173,4.414,4.632
Ecuador,Health Care,3003,Penetration Rate by Segment,Vitamins & Minerals,percent,Statista,2.188,2.596,3.002,3.43,3.863,4.294,4.654,4.94,5.216,5.517,5.79
Ecuador,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),Alibaba Group Holding Ltd.,billion USD (US$),Statista Company DB,37.03,56.96,73.78,103.9,,,,,,,
Ecuador,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Amazon.com, Inc.",billion USD (US$),Statista Company DB,177.9,232.9,280.5,386.1,469.8,,,,,,
