Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Kyrgyzstan,Household Care,3402,Revenue Change,Dishwashing Detergents,percent,Statista,,26.499,19.221,39.116,29.8,15.038,31.152,25.102,25.886,9.524,10.83
Kyrgyzstan,Household Care,3402,Revenue Change,Household Cleaners,percent,Statista,,27.843,20.296,45.245,31.325,15.422,31.472,25.423,26.023,9.738,11.013
Kyrgyzstan,Household Care,3402,Revenue Change,Household Paper,percent,Statista,,5.067,6.255,6.809,11.554,7.321,15.419,6.199,4.48,6.366,5.578
Kyrgyzstan,Household Care,3402,Revenue Change,Laundry Care,percent,Statista,,28.058,20.533,30.466,28.901,16.368,32.484,26.442,27.091,9.424,10.959
Kyrgyzstan,Household Care,3402,Revenue Change,Other Household Care,percent,Statista,,27.745,20.312,34.156,29.477,15.925,32.086,25.977,26.705,9.483,10.953
Kyrgyzstan,Household Care,3402,Revenue Change,Paper Tissues,percent,Statista,,6.664,7.712,9.24,12.999,7.388,16.566,7.248,5.407,6.732,5.986
Kyrgyzstan,Household Care,3402,Revenue Change,"Polishes, Room Scents & Insecticides",percent,Statista,,28.21,20.637,28.763,28.46,16.096,32.314,26.221,26.919,9.394,10.923
Kyrgyzstan,Household Care,3402,Revenue Change,Toilet Paper,percent,Statista,,27.3,23.3,52.617,34.394,19.756,45.318,39.069,39.773,9.395,12.386
Kyrgyzstan,Household Care,3402,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Kyrgyzstan,Household Care,3402,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Kyrgyzstan,Household Care,3402,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Kyrgyzstan,Household Care,3402,Online & Offline Split,Offline,percent,Statista,97.999,97.57,97.196,96.439,95.609,94.812,93.732,92.361,90.636,,
Kyrgyzstan,Household Care,3402,Online & Offline Split,Online,percent,Statista,2.001,2.43,2.804,3.561,4.391,5.188,6.268,7.639,9.364,,
Kyrgyzstan,Household Care,3402,Mobile/Desktop Split,Desktop,percent,Statista,61.575,59.847,59.4,58.458,57.384,56.362,55.25,54.385,53.55,,
Kyrgyzstan,Household Care,3402,Mobile/Desktop Split,Mobile,percent,Statista,38.425,40.153,40.6,41.542,42.616,43.638,44.75,45.615,46.45,,
Kyrgyzstan,Household Care,3402,Users by Segment,Total,million users,Statista,0.159,0.194,0.228,0.27,0.314,0.349,0.382,0.409,0.437,0.466,0.494
Kyrgyzstan,Household Care,3402,Users by Segment,Dishwashing Detergents,million users,Statista,0.067,0.082,0.096,0.113,0.132,0.147,0.16,0.172,0.183,0.198,0.211
Kyrgyzstan,Household Care,3402,Users by Segment,Household Cleaners,million users,Statista,0.072,0.087,0.103,0.122,0.141,0.157,0.172,0.184,0.197,0.212,0.226
Kyrgyzstan,Household Care,3402,Users by Segment,Household Paper,million users,Statista,0.037,0.045,0.052,0.062,0.072,0.08,0.088,0.094,0.1,0.108,0.116
Kyrgyzstan,Household Care,3402,Users by Segment,Laundry Care,million users,Statista,0.064,0.078,0.091,0.108,0.125,0.14,0.153,0.164,0.175,0.188,0.201
Kyrgyzstan,Household Care,3402,Users by Segment,Other Household Care,million users,Statista,0.035,0.043,0.05,0.059,0.069,0.077,0.084,0.09,0.096,0.104,0.111
Kyrgyzstan,Household Care,3402,Users by Segment,Paper Tissues,million users,Statista,0.051,0.062,0.073,0.086,0.1,0.112,0.122,0.131,0.14,0.151,0.161
Kyrgyzstan,Household Care,3402,Users by Segment,"Polishes, Room Scents & Insecticides",million users,Statista,0.048,0.058,0.068,0.081,0.094,0.105,0.114,0.123,0.131,0.141,0.151
Kyrgyzstan,Household Care,3402,Users by Segment,Toilet Paper,million users,Statista,0.056,0.068,0.08,0.095,0.11,0.122,0.134,0.143,0.153,0.165,0.176
Kyrgyzstan,Household Care,3402,Penetration Rate by Segment,Dishwashing Detergents,percent,Statista,1.082,1.295,1.493,1.739,1.987,2.178,2.348,2.483,2.617,2.785,2.938
Kyrgyzstan,Household Care,3402,Penetration Rate by Segment,Household Care,percent,Statista,2.575,3.084,3.555,4.142,4.731,5.185,5.591,5.912,6.232,6.569,6.874
Kyrgyzstan,Household Care,3402,Penetration Rate by Segment,Household Cleaners,percent,Statista,1.159,1.388,1.6,1.864,2.129,2.333,2.516,2.66,2.804,2.984,3.148
Kyrgyzstan,Household Care,3402,Penetration Rate by Segment,Household Paper,percent,Statista,0.592,0.709,0.818,0.953,1.088,1.192,1.286,1.36,1.433,1.525,1.609
Kyrgyzstan,Household Care,3402,Penetration Rate by Segment,Laundry Care,percent,Statista,1.03,1.234,1.422,1.657,1.892,2.074,2.236,2.365,2.493,2.652,2.798
Kyrgyzstan,Household Care,3402,Penetration Rate by Segment,Other Household Care,percent,Statista,0.567,0.679,0.782,0.911,1.041,1.141,1.23,1.301,1.371,1.459,1.539
Kyrgyzstan,Household Care,3402,Penetration Rate by Segment,Paper Tissues,percent,Statista,0.824,0.987,1.138,1.325,1.514,1.659,1.789,1.892,1.994,2.122,2.238
Kyrgyzstan,Household Care,3402,Penetration Rate by Segment,"Polishes, Room Scents & Insecticides",percent,Statista,0.773,0.925,1.066,1.242,1.419,1.555,1.677,1.774,1.87,1.989,2.098
Kyrgyzstan,Household Care,3402,Penetration Rate by Segment,Toilet Paper,percent,Statista,0.901,1.08,1.244,1.45,1.656,1.815,1.957,2.069,2.181,2.321,2.448
Kyrgyzstan,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"Amazon.com, Inc.",billion USD (US$),Statista Company DB,177.9,232.9,280.5,386.1,469.8,,,,,,
Kyrgyzstan,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),Carvana Co.,billion USD (US$),Statista Company DB,0.859,1.955,3.94,5.587,12.81,,,,,,
