Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Kazakhstan,Health Care,3003,Revenue Change,Digestives & Intestinal Remedies,percent,Statista,,8.386,15.382,24.278,65.195,70.152,76.935,39.966,20.374,12.65,12.472
Kazakhstan,Health Care,3003,Revenue Change,Hand Sanitizer,percent,Statista,,16.149,18.321,57.12,27.853,53.964,90.48,61.517,37.412,10.85,13.389
Kazakhstan,Health Care,3003,Revenue Change,Incontinence,percent,Statista,,5.421,6.538,8.009,11.826,6.338,15.436,6.286,4.528,6.252,5.492
Kazakhstan,Health Care,3003,Revenue Change,Other Health Care,percent,Statista,,6.079,9.908,18.118,41.9,56.314,78.614,48.253,25.478,11.624,12.551
Kazakhstan,Health Care,3003,Revenue Change,Skin Treatment,percent,Statista,,4.97,14.11,25.726,66.733,66.231,68.397,32.881,15.049,13.043,12.029
Kazakhstan,Health Care,3003,Revenue Change,Vitamins & Minerals,percent,Statista,,5.981,11.469,19.865,66.854,84.041,95.258,50.141,24.397,12.5,13.027
Kazakhstan,Health Care,3003,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Kazakhstan,Health Care,3003,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Kazakhstan,Health Care,3003,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Kazakhstan,Health Care,3003,Online & Offline Split,Offline,percent,Statista,99.776,99.771,99.757,99.711,99.619,99.404,99.046,98.645,98.36,,
Kazakhstan,Health Care,3003,Online & Offline Split,Online,percent,Statista,0.224,0.229,0.243,0.289,0.381,0.596,0.954,1.355,1.64,,
Kazakhstan,Health Care,3003,Mobile/Desktop Split,Desktop,percent,Statista,69.32,65.496,62.494,59.47,56.851,54.684,52.636,50.894,49.16,,
Kazakhstan,Health Care,3003,Mobile/Desktop Split,Mobile,percent,Statista,30.68,34.504,37.506,40.53,43.149,45.316,47.364,49.106,50.84,,
Kazakhstan,Health Care,3003,Users by Segment,Total,million users,Statista,0.838,0.963,1.094,1.216,1.349,1.49,1.631,1.75,1.87,1.998,2.124
Kazakhstan,Health Care,3003,Users by Segment,Analgesics,million users,Statista,0.168,0.193,0.219,0.243,0.27,0.298,0.326,0.35,0.374,0.399,0.424
Kazakhstan,Health Care,3003,Users by Segment,Cold & Cough Remedies,million users,Statista,0.335,0.385,0.438,0.486,0.539,0.596,0.652,0.7,0.748,0.799,0.85
Kazakhstan,Health Care,3003,Users by Segment,Digestives & Intestinal Remedies,million users,Statista,0.251,0.289,0.328,0.365,0.405,0.447,0.489,0.525,0.561,0.6,0.637
Kazakhstan,Health Care,3003,Users by Segment,Hand Sanitizer,million users,Statista,0.335,0.385,0.438,0.486,0.539,0.596,0.652,0.7,0.748,0.799,0.85
Kazakhstan,Health Care,3003,Users by Segment,Incontinence,million users,Statista,0.168,0.193,0.219,0.243,0.27,0.298,0.326,0.35,0.374,0.399,0.424
Kazakhstan,Health Care,3003,Users by Segment,Other Health Care,million users,Statista,0.193,0.221,0.252,0.28,0.31,0.343,0.375,0.403,0.43,0.459,0.488
Kazakhstan,Health Care,3003,Users by Segment,Skin Treatment,million users,Statista,0.335,0.385,0.438,0.486,0.539,0.596,0.652,0.7,0.748,0.799,0.85
Kazakhstan,Health Care,3003,Users by Segment,Vitamins & Minerals,million users,Statista,0.419,0.481,0.547,0.608,0.674,0.745,0.815,0.875,0.935,0.999,1.062
Kazakhstan,Health Care,3003,Penetration Rate by Segment,Analgesics,percent,Statista,0.927,1.051,1.179,1.295,1.42,1.552,1.68,1.786,1.89,2,2.106
Kazakhstan,Health Care,3003,Penetration Rate by Segment,Cold & Cough Remedies,percent,Statista,1.854,2.102,2.359,2.591,2.84,3.103,3.361,3.572,3.78,4.003,4.219
Kazakhstan,Health Care,3003,Penetration Rate by Segment,Digestives & Intestinal Remedies,percent,Statista,1.391,1.577,1.769,1.943,2.13,2.327,2.521,2.679,2.835,3.003,3.164
Kazakhstan,Health Care,3003,Penetration Rate by Segment,Hand Sanitizer,percent,Statista,1.854,2.102,2.359,2.591,2.84,3.103,3.361,3.572,3.78,4.003,4.219
Kazakhstan,Health Care,3003,Penetration Rate by Segment,Health Care,percent,Statista,4.636,5.256,5.897,6.476,7.1,7.758,8.402,8.929,9.45,10.009,10.547
Kazakhstan,Health Care,3003,Penetration Rate by Segment,Incontinence,percent,Statista,0.927,1.051,1.179,1.295,1.42,1.552,1.68,1.786,1.89,2,2.106
Kazakhstan,Health Care,3003,Penetration Rate by Segment,Other Health Care,percent,Statista,1.066,1.209,1.356,1.49,1.633,1.784,1.933,2.054,2.173,2.3,2.422
Kazakhstan,Health Care,3003,Penetration Rate by Segment,Skin Treatment,percent,Statista,1.854,2.102,2.359,2.591,2.84,3.103,3.361,3.572,3.78,4.003,4.219
Kazakhstan,Health Care,3003,Penetration Rate by Segment,Vitamins & Minerals,percent,Statista,2.318,2.628,2.949,3.238,3.55,3.879,4.201,4.465,4.725,5.004,5.274
Kazakhstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),Alibaba Group Holding Ltd.,billion USD (US$),Statista Company DB,37.03,56.96,73.78,103.9,,,,,,,
Kazakhstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Amazon.com, Inc.",billion USD (US$),Statista Company DB,177.9,232.9,280.5,386.1,469.8,,,,,,
Kazakhstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Bath & Body Works, Inc.",billion USD (US$),Statista Company DB,12.63,13.24,12.91,11.85,7.882,,,,,,
Kazakhstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Coupang, Inc.",billion USD (US$),Statista Company DB,,,6.273,11.97,18.41,,,,,,
Kazakhstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),Cvs Health Corp.,billion USD (US$),Statista Company DB,184.8,194.6,256.8,268.7,292.1,,,,,,
Kazakhstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"JD.com, Inc.",billion USD (US$),Statista Company DB,53.61,69.83,84.07,108.1,,,,,,,
Kazakhstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),Target Corp.,billion USD (US$),Statista Company DB,71.88,75.36,78.11,93.56,106,,,,,,
Kazakhstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Ulta Beauty, Inc.",billion USD (US$),Statista Company DB,5.885,6.717,7.398,6.152,,,,,,,
Kazakhstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Walgreens Boots Alliance, Inc.",billion USD (US$),Statista Company DB,118.2,131.5,136.9,139.5,132.5,,,,,,
Kazakhstan,Household Care,3402,Top Company Revenues (Worldwide & Consolidated),"Walmart, Inc.",billion USD (US$),Statista Company DB,500.3,514.4,524,559.2,572.8,,,,,,
Kazakhstan,Household Care,3402,Average Revenue per User by Segment,Total,USD (US$),Statista,15.41,16.11,17.57,22.26,27.39,31.79,42.11,52.69,65.03,66.98,70.57
Kazakhstan,Household Care,3402,Average Revenue per User by Segment,Dishwashing Detergents,USD (US$),Statista,2.019,2.113,2.299,3.023,3.771,4.23,5.421,6.69,8.286,8.526,8.98
