Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Luxembourg,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"JD.com, Inc.",billion USD (US$),Statista Company DB,53.61,69.83,84.07,108.1,,,,,,,
Luxembourg,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"Nike, Inc.",billion USD (US$),Statista Company DB,36.4,39.12,37.4,44.54,,,,,,,
Luxembourg,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),Target Corp.,billion USD (US$),Statista Company DB,71.88,75.36,78.11,93.56,106,,,,,,
Luxembourg,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"The Home Depot, Inc.",billion USD (US$),Statista Company DB,100.9,108.2,110.2,132.1,151.2,,,,,,
Luxembourg,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"W.W. Grainger, Inc.",billion USD (US$),Statista Company DB,10.42,11.22,11.49,11.8,13.02,,,,,,
Luxembourg,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"Walmart, Inc.",billion USD (US$),Statista Company DB,500.3,514.4,524,559.2,572.8,,,,,,
Luxembourg,"Toys, Hobby & DIY",950,Revenue,Total,million USD (US$),Statista,83.16,94.99,112.1,144.6,164.6,161.2,191.3,204.6,218.5,231.4,244.1
Luxembourg,"Toys, Hobby & DIY",950,Revenue,"DIY, Garden & Pets",million USD (US$),Statista,34.34,38.98,43.35,60.08,67.21,62.94,71.18,72.65,73.6,76.01,77.74
Luxembourg,"Toys, Hobby & DIY",950,Revenue,Hobby & Stationery,million USD (US$),Statista,18.68,23.86,33.56,40.45,45.06,44.24,52.03,54.03,56.35,59.57,62.51
Luxembourg,"Toys, Hobby & DIY",950,Revenue,Sports & Outdoor,million USD (US$),Statista,18.25,19.44,21.28,26.97,31.43,32.5,40.71,46.28,52.18,56.42,61.06
Luxembourg,"Toys, Hobby & DIY",950,Revenue,Toys & Baby,million USD (US$),Statista,11.89,12.71,13.87,17.12,20.9,21.55,27.38,31.62,36.37,39.37,42.77
Luxembourg,"Toys, Hobby & DIY",950,Revenue Change,Total,percent,Statista,,14.226,18.012,28.992,13.831,-2.066,18.672,6.952,6.794,5.904,5.488
Luxembourg,"Toys, Hobby & DIY",950,Revenue Change,"DIY, Garden & Pets",percent,Statista,,13.512,11.211,38.593,11.868,-6.353,13.092,2.065,1.308,3.274,2.276
Luxembourg,"Toys, Hobby & DIY",950,Revenue Change,Hobby & Stationery,percent,Statista,,27.73,40.654,20.53,11.397,-1.82,17.608,3.844,4.294,5.714,4.935
Luxembourg,"Toys, Hobby & DIY",950,Revenue Change,Sports & Outdoor,percent,Statista,,6.521,9.465,26.739,16.537,3.404,25.262,13.682,12.748,8.126,8.224
Luxembourg,"Toys, Hobby & DIY",950,Revenue Change,Toys & Baby,percent,Statista,,6.897,9.127,23.432,22.079,3.11,27.053,15.486,15.022,8.249,8.636
Luxembourg,"Toys, Hobby & DIY",950,Average Revenue per User by Segment,Total,thousand USD (US$),Statista,0.533,0.528,0.542,0.614,0.618,0.543,0.592,0.59,0.59,0.583,0.577
Luxembourg,"Toys, Hobby & DIY",950,Average Revenue per User by Segment,"DIY, Garden & Pets",thousand USD (US$),Statista,0.332,0.329,0.319,0.392,0.392,0.335,0.352,0.338,0.323,0.312,0.301
Luxembourg,"Toys, Hobby & DIY",950,Average Revenue per User by Segment,Hobby & Stationery,thousand USD (US$),Statista,0.2,0.219,0.265,0.277,0.271,0.237,0.255,0.246,0.24,0.236,0.232
Luxembourg,"Toys, Hobby & DIY",950,Average Revenue per User by Segment,Sports & Outdoor,thousand USD (US$),Statista,0.234,0.215,0.206,0.229,0.235,0.217,0.249,0.262,0.275,0.277,0.281
Luxembourg,"Toys, Hobby & DIY",950,Average Revenue per User by Segment,Toys & Baby,thousand USD (US$),Statista,0.189,0.177,0.168,0.182,0.196,0.181,0.21,0.227,0.244,0.247,0.252
Luxembourg,"Toys, Hobby & DIY",950,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Luxembourg,"Toys, Hobby & DIY",950,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Luxembourg,"Toys, Hobby & DIY",950,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Luxembourg,"Toys, Hobby & DIY",950,Online & Offline Split,Offline,percent,Statista,95.821,95.176,94.07,92.296,91.315,90.406,89.509,88.643,87.664,,
Luxembourg,"Toys, Hobby & DIY",950,Online & Offline Split,Online,percent,Statista,4.179,4.824,5.93,7.704,8.685,9.594,10.491,11.357,12.336,,
Luxembourg,"Toys, Hobby & DIY",950,Mobile/Desktop Split,Desktop,percent,Statista,83.328,81.201,79.66,79.191,79.17,78.979,78.921,79.011,79.073,,
Luxembourg,"Toys, Hobby & DIY",950,Mobile/Desktop Split,Mobile,percent,Statista,16.672,18.799,20.34,20.809,20.83,21.021,21.079,20.989,20.927,,
Luxembourg,"Toys, Hobby & DIY",950,Users by Segment,Total,million users,Statista,0.156,0.18,0.207,0.236,0.266,0.297,0.323,0.347,0.371,0.397,0.423
Luxembourg,"Toys, Hobby & DIY",950,Users by Segment,"DIY, Garden & Pets",million users,Statista,0.103,0.119,0.136,0.153,0.171,0.188,0.202,0.215,0.228,0.243,0.258
Luxembourg,"Toys, Hobby & DIY",950,Users by Segment,Hobby & Stationery,million users,Statista,0.093,0.109,0.127,0.146,0.166,0.186,0.204,0.219,0.235,0.252,0.269
Luxembourg,"Toys, Hobby & DIY",950,Users by Segment,Sports & Outdoor,million users,Statista,0.078,0.09,0.103,0.118,0.134,0.149,0.164,0.177,0.19,0.204,0.217
Luxembourg,"Toys, Hobby & DIY",950,Users by Segment,Toys & Baby,million users,Statista,0.063,0.072,0.083,0.094,0.107,0.119,0.13,0.139,0.149,0.159,0.17
Luxembourg,"Toys, Hobby & DIY",950,Penetration Rate by Segment,"DIY, Garden & Pets",percent,Statista,17.478,19.636,22.042,24.459,26.983,29.272,31.165,32.837,34.516,36.479,38.309
Luxembourg,"Toys, Hobby & DIY",950,Penetration Rate by Segment,Hobby & Stationery,percent,Statista,15.78,18.034,20.608,23.331,26.162,29.007,31.452,33.487,35.529,37.825,39.987
Luxembourg,"Toys, Hobby & DIY",950,Penetration Rate by Segment,Sports & Outdoor,percent,Statista,13.204,14.937,16.798,18.815,21.036,23.26,25.225,26.979,28.739,30.534,32.262
